sequence_id	detector	detector_version	detector_label	bgc_candidate_id	nucl_start	nucl_end	nucl_length	num_proteins	num_domains	num_bio_domains	deepbgc_score	product_activity	antibacterial	cytotoxic	inhibitor	antifungal	product_class	Alkaloid	NRP	Other	Polyketide	RiPP	Saccharide	Terpene	protein_ids	bio_pfam_ids	pfam_ids
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_6780728-6817395.1	6780728	6817395	36667	27	75	10	0.91087		0.39	0.22	0.18	0.24	Saccharide	0.01	0.22	0.17	0.10	0.01	0.52	0.01	CP042324.1_CP042324.1_6105;CP042324.1_CP042324.1_6106;CP042324.1_CP042324.1_6107;CP042324.1_CP042324.1_6108;CP042324.1_CP042324.1_6109;CP042324.1_CP042324.1_6110;CP042324.1_CP042324.1_6111;CP042324.1_CP042324.1_6112;CP042324.1_CP042324.1_6113;CP042324.1_CP042324.1_6114;CP042324.1_CP042324.1_6115;CP042324.1_CP042324.1_6116;CP042324.1_CP042324.1_6117;CP042324.1_CP042324.1_6118;CP042324.1_CP042324.1_6119;CP042324.1_CP042324.1_6120;CP042324.1_CP042324.1_6121;CP042324.1_CP042324.1_6122;CP042324.1_CP042324.1_6123;CP042324.1_CP042324.1_6124;CP042324.1_CP042324.1_6125;CP042324.1_CP042324.1_6126;CP042324.1_CP042324.1_6127;CP042324.1_CP042324.1_6128;CP042324.1_CP042324.1_6129;CP042324.1_CP042324.1_6130;CP042324.1_CP042324.1_6131	PF04321;PF01075;PF02719;PF00561;PF00501;PF00535;PF00534;PF00702;PF01370;PF00106	PF12697;PF12146;PF00561;PF03372;PF10604;PF01522;PF04321;PF01370;PF00106;PF16363;PF01073;PF13460;PF02254;PF02719;PF02543;PF16861;PF13641;PF00535;PF13506;PF13632;PF02709;PF13344;PF13419;PF00702;PF13242;PF01075;PF00534;PF13692;PF13524;PF13439;PF13579;PF13477;PF08323;PF13692;PF00534;PF13524;PF13580;PF01380;PF00294;PF01467;PF01075;PF13641;PF00535;PF13506;PF13632;PF13641;PF00535;PF04230;PF06224;PF00196;PF08281;PF14559;PF13401;PF13191;PF13481;PF05729;PF13604;PF00005;PF00196;PF04545;PF13185;PF01590;PF13492;PF00501;PF13193;PF00501;PF13193;PF03752;PF00089;PF13365;PF13517;PF01839;PF02776;PF00205;PF02775
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_6821582-6822422.1	6821582	6822422	840	1	1	0	0.55098	antibacterial	0.80	0.06	0.16	0.25		0.00	0.09	0.11	0.30	0.21	0.03	0.32	CP042324.1_CP042324.1_6136		PF01261
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_6831459-6850636.1	6831459	6850636	19177	10	14	3	0.68857		0.36	0.21	0.17	0.11	Other	0.01	0.31	0.53	0.20	0.01	0.06	0.03	CP042324.1_CP042324.1_6148;CP042324.1_CP042324.1_6149;CP042324.1_CP042324.1_6150;CP042324.1_CP042324.1_6151;CP042324.1_CP042324.1_6152;CP042324.1_CP042324.1_6153;CP042324.1_CP042324.1_6154;CP042324.1_CP042324.1_6155;CP042324.1_CP042324.1_6156;CP042324.1_CP042324.1_6157	PF01041;PF04183;PF00155	PF00300;PF13385;PF05593;PF00155;PF00266;PF01041;PF01638;PF02036;PF00092;PF13519;PF06276;PF04183;PF04183;PF06276
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_6859771-6862196.1	6859771	6862196	2425	4	7	0	0.61623	antibacterial	0.81	0.12	0.15	0.30		0.00	0.06	0.09	0.29	0.35	0.02	0.22	CP042324.1_CP042324.1_6165;CP042324.1_CP042324.1_6166;CP042324.1_CP042324.1_6167;CP042324.1_CP042324.1_6168		PF04149;PF13560;PF01381;PF12844;PF13581;PF11716;PF07398
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_6889737-6949872.1	6889737	6949872	60135	26	107	23	0.84593	antibacterial	0.67	0.30	0.06	0.09	Polyketide	0.00	0.08	0.01	0.97	0.02	0.04	0.01	CP042324.1_CP042324.1_6194;CP042324.1_CP042324.1_6195;CP042324.1_CP042324.1_6196;CP042324.1_CP042324.1_6197;CP042324.1_CP042324.1_6198;CP042324.1_CP042324.1_6199;CP042324.1_CP042324.1_6200;CP042324.1_CP042324.1_6201;CP042324.1_CP042324.1_6202;CP042324.1_CP042324.1_6203;CP042324.1_CP042324.1_6204;CP042324.1_CP042324.1_6205;CP042324.1_CP042324.1_6206;CP042324.1_CP042324.1_6207;CP042324.1_CP042324.1_6208;CP042324.1_CP042324.1_6209;CP042324.1_CP042324.1_6210;CP042324.1_CP042324.1_6211;CP042324.1_CP042324.1_6212;CP042324.1_CP042324.1_6213;CP042324.1_CP042324.1_6214;CP042324.1_CP042324.1_6215;CP042324.1_CP042324.1_6216;CP042324.1_CP042324.1_6217;CP042324.1_CP042324.1_6218;CP042324.1_CP042324.1_6219	PF02801;PF00561;PF08659;PF01266;PF00109;PF01494;PF01370;PF02786;PF04321;PF02719;PF01039;PF00975;PF07993;PF00698;PF00289;PF00106;PF02737;PF04820;PF03756;PF02785;PF08990;PF00108;PF00202	PF00106;PF08659;PF13561;PF00440;PF03756;PF05368;PF03435;PF01370;PF13460;PF02518;PF13581;PF07730;PF02775;PF17147;PF01855;PF02776;PF01558;PF00364;PF13533;PF02785;PF02786;PF15632;PF02222;PF07478;PF00289;PF10518;PF01565;PF08031;PF07993;PF01370;PF16363;PF04321;PF01073;PF00550;PF08659;PF00106;PF13561;PF14765;PF00698;PF16197;PF02801;PF00109;PF00108;PF08990;PF00698;PF00109;PF00108;PF00550;PF08659;PF00106;PF01370;PF02719;PF07993;PF14765;PF16197;PF02801;PF08990;PF00550;PF08659;PF01370;PF02719;PF07993;PF14765;PF16197;PF02801;PF00109;PF00108;PF00106;PF00698;PF01494;PF12831;PF00890;PF00561;PF12697;PF12146;PF07690;PF12832;PF03209;PF05977;PF00083;PF13347;PF00202;PF00486;PF03704;PF10518;PF01565;PF08031;PF13561;PF00106;PF08659;PF13460;PF05368;PF01039;PF13822;PF00440;PF00975;PF12697;PF03959;PF00486;PF03704;PF01266;PF01262;PF07992;PF02737;PF00890;PF13450;PF04820
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_6962462-6966599.1	6962462	6966599	4137	4	9	3	0.54483	antibacterial	0.64	0.28	0.06	0.23		0.05	0.03	0.22	0.23	0.03	0.07	0.44	CP042324.1_CP042324.1_6232;CP042324.1_CP042324.1_6233;CP042324.1_CP042324.1_6234;CP042324.1_CP042324.1_6235	PF01593;PF00903;PF01494	PF01557;PF00903;PF13468;PF04909;PF01494;PF01593;PF07992;PF00890;PF13450
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_7078698-7118371.1	7078698	7118371	39673	25	58	6	0.86082	antibacterial	0.66	0.24	0.15	0.14	NRP	0.02	0.81	0.14	0.05	0.01	0.03	0.00	CP042324.1_CP042324.1_6334;CP042324.1_CP042324.1_6335;CP042324.1_CP042324.1_6336;CP042324.1_CP042324.1_6337;CP042324.1_CP042324.1_6338;CP042324.1_CP042324.1_6339;CP042324.1_CP042324.1_6340;CP042324.1_CP042324.1_6341;CP042324.1_CP042324.1_6342;CP042324.1_CP042324.1_6343;CP042324.1_CP042324.1_6344;CP042324.1_CP042324.1_6345;CP042324.1_CP042324.1_6346;CP042324.1_CP042324.1_6347;CP042324.1_CP042324.1_6348;CP042324.1_CP042324.1_6349;CP042324.1_CP042324.1_6350;CP042324.1_CP042324.1_6351;CP042324.1_CP042324.1_6352;CP042324.1_CP042324.1_6353;CP042324.1_CP042324.1_6354;CP042324.1_CP042324.1_6355;CP042324.1_CP042324.1_6356;CP042324.1_CP042324.1_6357;CP042324.1_CP042324.1_6358	PF01050;PF06339;PF00975;PF00202;PF00501;PF00668	PF00202;PF07905;PF13556;PF00795;PF01979;PF07969;PF00296;PF02133;PF13229;PF05048;PF12708;PF12218;PF12079;PF02627;PF07730;PF13581;PF00072;PF08281;PF04545;PF00196;PF03099;PF13581;PF07730;PF00672;PF12833;PF00165;PF05977;PF07690;PF01569;PF00041;PF03422;PF07971;PF14403;PF04174;PF05977;PF07690;PF00501;PF13193;PF00550;PF00668;PF00668;PF00501;PF13193;PF00550;PF00975;PF05899;PF07883;PF13434;PF07992;PF07883;PF06339;PF01050;PF11699;PF00190;PF02311;PF05899;PF12852;PF14525
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_7126590-7127502.1	7126590	7127502	912	1	1	0	0.53113	antibacterial	0.88	0.06	0.16	0.24		0.00	0.08	0.07	0.34	0.22	0.03	0.31	CP042324.1_CP042324.1_6366		PF04072
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_7233782-7252534.1	7233782	7252534	18752	13	37	8	0.82411		0.29	0.34	0.32	0.12		0.04	0.24	0.20	0.40	0.06	0.06	0.12	CP042324.1_CP042324.1_6463;CP042324.1_CP042324.1_6464;CP042324.1_CP042324.1_6465;CP042324.1_CP042324.1_6466;CP042324.1_CP042324.1_6467;CP042324.1_CP042324.1_6468;CP042324.1_CP042324.1_6469;CP042324.1_CP042324.1_6470;CP042324.1_CP042324.1_6471;CP042324.1_CP042324.1_6472;CP042324.1_CP042324.1_6473;CP042324.1_CP042324.1_6474;CP042324.1_CP042324.1_6475	PF02719;PF08242;PF00248;PF08241;PF00501;PF08659;PF01370;PF00106	PF01329;PF13489;PF05401;PF01209;PF13847;PF02353;PF08241;PF05148;PF08242;PF13649;PF13517;PF01839;PF10099;PF00553;PF15902;PF02011;PF16640;PF00553;PF00553;PF01341;PF13489;PF13847;PF13649;PF08241;PF08242;PF00106;PF08659;PF02719;PF01370;PF03807;PF13460;PF13561;PF00248;PF00501;PF07690;PF00083;PF06609
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_7384649-7388790.1	7384649	7388790	4141	4	13	4	0.63006		0.32	0.25	0.31	0.06	Saccharide	0.01	0.02	0.13	0.10	0.07	0.55	0.12	CP042324.1_CP042324.1_6567;CP042324.1_CP042324.1_6568;CP042324.1_CP042324.1_6569;CP042324.1_CP042324.1_6570	PF02737;PF01266;PF00534;PF00107	PF07992;PF01262;PF01266;PF02737;PF13450;PF00107;PF01242;PF13579;PF13439;PF00534;PF13692;PF13847;PF13649
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_7389793-7390597.1	7389793	7390597	804	1	1	0	0.50539	antibacterial	0.87	0.07	0.17	0.27		0.00	0.09	0.07	0.33	0.24	0.03	0.29	CP042324.1_CP042324.1_6572		PF02633
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_7422853-7424683.1	7422853	7424683	1830	1	3	0	0.51496	antibacterial	0.71	0.03	0.12	0.16	RiPP	0.00	0.02	0.09	0.02	0.84	0.00	0.03	CP042324.1_CP042324.1_6601		PF00664;PF00005;PF13191
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_7426510-7428526.1	7426510	7428526	2016	2	11	0	0.50469	antibacterial	0.80	0.11	0.10	0.26		0.00	0.08	0.21	0.23	0.36	0.01	0.16	CP042324.1_CP042324.1_6603;CP042324.1_CP042324.1_6604		PF00196;PF08279;PF04545;PF08281;PF14493;PF09339;PF13384;PF13412;PF13518;PF00072;PF13569
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_7514094-7524543.1	7514094	7524543	10449	10	28	7	0.71486		0.33	0.43	0.12	0.05	Terpene	0.04	0.04	0.10	0.03	0.25	0.04	0.55	CP042324.1_CP042324.1_6674;CP042324.1_CP042324.1_6675;CP042324.1_CP042324.1_6676;CP042324.1_CP042324.1_6677;CP042324.1_CP042324.1_6678;CP042324.1_CP042324.1_6679;CP042324.1_CP042324.1_6680;CP042324.1_CP042324.1_6681;CP042324.1_CP042324.1_6682;CP042324.1_CP042324.1_6683	PF00432;PF01593;PF00348;PF00494;PF04055;PF01266;PF01494	PF01061;PF12698;PF00005;PF13555;PF13401;PF13304;PF13476;PF00494;PF00494;PF07992;PF01266;PF00070;PF00890;PF03486;PF12831;PF01494;PF01134;PF13450;PF01593;PF00348;PF13249;PF13243;PF00432;PF01048;PF04055;PF13394;PF13353;PF11946
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_7527698-7529084.1	7527698	7529084	1386	1	1	1	0.51596	antibacterial	0.85	0.06	0.20	0.27		0.00	0.01	0.50	0.02	0.02	0.00	0.45	CP042324.1_CP042324.1_6686	PF00202	PF00202
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_7529909-7530707.1	7529909	7530707	798	1	1	0	0.51222	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	CP042324.1_CP042324.1_6689		PF13350
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_7532475-7534101.1	7532475	7534101	1626	2	6	0	0.52073	antibacterial	0.59	0.05	0.13	0.19	Other	0.00	0.05	0.52	0.18	0.09	0.03	0.17	CP042324.1_CP042324.1_6691;CP042324.1_CP042324.1_6692		PF00657;PF13472;PF13977;PF16859;PF13305;PF00440
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_7536476-7558970.1	7536476	7558970	22494	19	43	14	0.71909		0.36	0.20	0.27	0.26	Polyketide	0.00	0.31	0.15	0.61	0.05	0.02	0.05	CP042324.1_CP042324.1_6695;CP042324.1_CP042324.1_6696;CP042324.1_CP042324.1_6697;CP042324.1_CP042324.1_6698;CP042324.1_CP042324.1_6699;CP042324.1_CP042324.1_6700;CP042324.1_CP042324.1_6701;CP042324.1_CP042324.1_6702;CP042324.1_CP042324.1_6703;CP042324.1_CP042324.1_6704;CP042324.1_CP042324.1_6705;CP042324.1_CP042324.1_6706;CP042324.1_CP042324.1_6707;CP042324.1_CP042324.1_6708;CP042324.1_CP042324.1_6709;CP042324.1_CP042324.1_6710;CP042324.1_CP042324.1_6711;CP042324.1_CP042324.1_6712;CP042324.1_CP042324.1_6713	PF02737;PF02770;PF00171;PF00441;PF08028;PF00378;PF00501;PF02771;PF00108;PF00107;PF00725;PF08240;PF00109;PF02803	PF14246;PF00440;PF08279;PF13384;PF09995;PF00440;PF13602;PF00107;PF16912;PF00291;PF08240;PF14232;PF14231;PF00440;PF02515;PF00296;PF02771;PF14749;PF02770;PF00441;PF08028;PF00108;PF00109;PF02803;PF00378;PF16113;PF02737;PF03446;PF00725;PF00501;PF00441;PF08028;PF02770;PF02771;PF00440;PF13309;PF00356;PF00171;PF02518;PF03259;PF05331;PF09339;PF03029
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_7614677-7616042.1	7614677	7616042	1365	1	1	0	0.59332	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	CP042324.1_CP042324.1_6757		PF03771
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_7623398-7715820.1	7623398	7715820	92422	100	87	10	0.84839	antibacterial	0.52	0.14	0.13	0.20	RiPP	0.00	0.07	0.26	0.10	0.51	0.10	0.01	CP042324.1_CP042324.1_6765;CP042324.1_CP042324.1_6766;CP042324.1_CP042324.1_6767;CP042324.1_CP042324.1_6768;CP042324.1_CP042324.1_6769;CP042324.1_CP042324.1_6770;CP042324.1_CP042324.1_6771;CP042324.1_CP042324.1_6772;CP042324.1_CP042324.1_6773;CP042324.1_CP042324.1_6774;CP042324.1_CP042324.1_6775;CP042324.1_CP042324.1_6776;CP042324.1_CP042324.1_6777;CP042324.1_CP042324.1_6778;CP042324.1_CP042324.1_6779;CP042324.1_CP042324.1_6780;CP042324.1_CP042324.1_6781;CP042324.1_CP042324.1_6782;CP042324.1_CP042324.1_6783;CP042324.1_CP042324.1_6784;CP042324.1_CP042324.1_6785;CP042324.1_CP042324.1_6786;CP042324.1_CP042324.1_6787;CP042324.1_CP042324.1_6788;CP042324.1_CP042324.1_6789;CP042324.1_CP042324.1_6790;CP042324.1_CP042324.1_6791;CP042324.1_CP042324.1_6792;CP042324.1_CP042324.1_6793;CP042324.1_CP042324.1_6794;CP042324.1_CP042324.1_6795;CP042324.1_CP042324.1_6796;CP042324.1_CP042324.1_6797;CP042324.1_CP042324.1_6798;CP042324.1_CP042324.1_6799;CP042324.1_CP042324.1_6800;CP042324.1_CP042324.1_6801;CP042324.1_CP042324.1_6802;CP042324.1_CP042324.1_6803;CP042324.1_CP042324.1_6804;CP042324.1_CP042324.1_6805;CP042324.1_CP042324.1_6806;CP042324.1_CP042324.1_6807;CP042324.1_CP042324.1_6808;CP042324.1_CP042324.1_6809;CP042324.1_CP042324.1_6810;CP042324.1_CP042324.1_6811;CP042324.1_CP042324.1_6812;CP042324.1_CP042324.1_6813;CP042324.1_CP042324.1_6814;CP042324.1_CP042324.1_6815;CP042324.1_CP042324.1_6816;CP042324.1_CP042324.1_6817;CP042324.1_CP042324.1_6818;CP042324.1_CP042324.1_6819;CP042324.1_CP042324.1_6820;CP042324.1_CP042324.1_6821;CP042324.1_CP042324.1_6822;CP042324.1_CP042324.1_6823;CP042324.1_CP042324.1_6824;CP042324.1_CP042324.1_6825;CP042324.1_CP042324.1_6826;CP042324.1_CP042324.1_6827;CP042324.1_CP042324.1_6828;CP042324.1_CP042324.1_6829;CP042324.1_CP042324.1_6830;CP042324.1_CP042324.1_6831;CP042324.1_CP042324.1_6832;CP042324.1_CP042324.1_6833;CP042324.1_CP042324.1_6834;CP042324.1_CP042324.1_6835;CP042324.1_CP042324.1_6836;CP042324.1_CP042324.1_6837;CP042324.1_CP042324.1_6838;CP042324.1_CP042324.1_6839;CP042324.1_CP042324.1_6840;CP042324.1_CP042324.1_6841;CP042324.1_CP042324.1_6842;CP042324.1_CP042324.1_6843;CP042324.1_CP042324.1_6844;CP042324.1_CP042324.1_6845;CP042324.1_CP042324.1_6846;CP042324.1_CP042324.1_6847;CP042324.1_CP042324.1_6848;CP042324.1_CP042324.1_6849;CP042324.1_CP042324.1_6850;CP042324.1_CP042324.1_6851;CP042324.1_CP042324.1_6852;CP042324.1_CP042324.1_6853;CP042324.1_CP042324.1_6854;CP042324.1_CP042324.1_6855;CP042324.1_CP042324.1_6856;CP042324.1_CP042324.1_6857;CP042324.1_CP042324.1_6858;CP042324.1_CP042324.1_6859;CP042324.1_CP042324.1_6860;CP042324.1_CP042324.1_6861;CP042324.1_CP042324.1_6862;CP042324.1_CP042324.1_6863;CP042324.1_CP042324.1_6864	PF02770;PF00441;PF08028;PF01636;PF05147;PF02771;PF00535;PF00702;PF04738;PF02786	PF03771;PF03771;PF03771;PF00069;PF07714;PF01636;PF01163;PF00656;PF05762;PF13519;PF05496;PF07728;PF07726;PF00004;PF13191;PF00535;PF02195;PF12846;PF11203;PF00877;PF01555;PF16259;PF08239;PF01638;PF07690;PF15632;PF01071;PF13549;PF02786;PF02655;PF02222;PF07478;PF13535;PF07690;PF13419;PF00702;PF13242;PF03771;PF03771;PF13620;PF14686;PF13634;PF01068;PF13586;PF01609;PF13340;PF13340;PF01609;PF13586;PF03771;PF03771;PF03432;PF05713;PF02467;PF13730;PF13560;PF01135;PF13649;PF01209;PF00398;PF05175;PF13847;PF14028;PF05147;PF14028;PF04738;PF00196;PF13556;PF08279;PF08281;PF00441;PF08028;PF02770;PF02771;PF01590;PF03029;PF00009;PF05331;PF03259;PF02518;PF13581;PF00723;PF13424;PF01980;PF13581;PF01636;PF03881
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_7725923-7732036.1	7725923	7732036	6113	8	8	0	0.55681	antibacterial	0.98	0.12	0.02	0.15	Terpene	0.00	0.09	0.06	0.15	0.06	0.03	0.64	CP042324.1_CP042324.1_6871;CP042324.1_CP042324.1_6872;CP042324.1_CP042324.1_6873;CP042324.1_CP042324.1_6874;CP042324.1_CP042324.1_6875;CP042324.1_CP042324.1_6876;CP042324.1_CP042324.1_6877;CP042324.1_CP042324.1_6878		PF04066;PF03334;PF16262;PF00293;PF04909;PF00120;PF16952;PF11338
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_7733367-7734555.1	7733367	7734555	1188	1	3	3	0.50221	antibacterial	0.60	0.05	0.20	0.33	Polyketide	0.00	0.39	0.12	0.67	0.06	0.01	0.09	CP042324.1_CP042324.1_6881	PF00108;PF00109;PF02803	PF00108;PF00109;PF02803
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_7759938-7770197.1	7759938	7770197	10259	7	11	1	0.67889	antibacterial	0.68	0.07	0.07	0.17		0.00	0.04	0.09	0.26	0.43	0.00	0.34	CP042324.1_CP042324.1_6906;CP042324.1_CP042324.1_6907;CP042324.1_CP042324.1_6908;CP042324.1_CP042324.1_6909;CP042324.1_CP042324.1_6910;CP042324.1_CP042324.1_6911;CP042324.1_CP042324.1_6912	PF00067	PF01400;PF13191;PF08281;PF00196;PF13384;PF12770;PF13424;PF13432;PF00082;PF04542;PF00067
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_7845624-7847479.1	7845624	7847479	1855	2	8	0	0.60306	antibacterial	0.82	0.06	0.17	0.25		0.00	0.06	0.16	0.21	0.33	0.00	0.26	CP042324.1_CP042324.1_6971;CP042324.1_CP042324.1_6972		PF00392;PF14502;PF13545;PF13518;PF08220;PF08279;PF05448;PF00326
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_7902601-7918395.1	7902601	7918395	15794	13	35	9	0.71780		0.41	0.48	0.26	0.05		0.09	0.26	0.28	0.16	0.07	0.08	0.12	CP042324.1_CP042324.1_7024;CP042324.1_CP042324.1_7025;CP042324.1_CP042324.1_7026;CP042324.1_CP042324.1_7027;CP042324.1_CP042324.1_7028;CP042324.1_CP042324.1_7029;CP042324.1_CP042324.1_7030;CP042324.1_CP042324.1_7031;CP042324.1_CP042324.1_7032;CP042324.1_CP042324.1_7033;CP042324.1_CP042324.1_7034;CP042324.1_CP042324.1_7035;CP042324.1_CP042324.1_7036	PF00171;PF04321;PF08242;PF02585;PF08241;PF00501;PF00583;PF01266;PF01370	PF17197;PF00171;PF00501;PF02585;PF14759;PF07992;PF13738;PF00070;PF03486;PF01266;PF13450;PF01262;PF13489;PF08241;PF08242;PF13649;PF05891;PF02826;PF00033;PF14358;PF13631;PF12697;PF12695;PF12146;PF13673;PF00583;PF13508;PF00198;PF00364;PF00456;PF05368;PF13460;PF10021;PF01370;PF04321
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_7919246-7921322.1	7919246	7921322	2076	2	10	1	0.50408		0.32	0.04	0.47	0.08		0.04	0.10	0.39	0.23	0.15	0.06	0.07	CP042324.1_CP042324.1_7038;CP042324.1_CP042324.1_7039	PF01050	PF02311;PF00190;PF07883;PF01050;PF13347;PF07690;PF00083;PF05977;PF06609;PF12832
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_7922210-7922999.1	7922210	7922999	789	1	1	0	0.50917	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	CP042324.1_CP042324.1_7041		PF04248
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_7928261-7929599.1	7928261	7929599	1338	2	4	1	0.53907	antibacterial	0.83	0.13	0.15	0.41	Polyketide	0.01	0.17	0.04	0.56	0.17	0.03	0.12	CP042324.1_CP042324.1_7046;CP042324.1_CP042324.1_7047	PF01370	PF02566;PF05368;PF01370;PF13460
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_7956113-7956947.1	7956113	7956947	834	1	1	0	0.58086	antibacterial	0.98	0.11	0.04	0.17	Terpene	0.00	0.10	0.04	0.15	0.06	0.02	0.65	CP042324.1_CP042324.1_7071		PF04909
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_7966128-7973555.1	7966128	7973555	7427	5	12	1	0.58093	antibacterial	0.68	0.06	0.10	0.30		0.00	0.08	0.26	0.15	0.22	0.12	0.18	CP042324.1_CP042324.1_7080;CP042324.1_CP042324.1_7081;CP042324.1_CP042324.1_7082;CP042324.1_CP042324.1_7083;CP042324.1_CP042324.1_7084	PF00903	PF07602;PF05048;PF13229;PF03422;PF00903;PF13191;PF13401;PF08281;PF13936;PF00196;PF13384;PF04686
CP042324.1	deepbgc	0.1.0	deepbgc	CP042324.1_7978076-7981537.1	7978076	7981537	3461	3	7	1	0.59622	antibacterial	0.81	0.10	0.13	0.29		0.00	0.28	0.13	0.39	0.19	0.04	0.19	CP042324.1_CP042324.1_7086;CP042324.1_CP042324.1_7087;CP042324.1_CP042324.1_7088	PF03992	PF13384;PF00196;PF13518;PF08279;PF13542;PF01510;PF03992
