sequence_id	detector	detector_version	detector_label	bgc_candidate_id	nucl_start	nucl_end	nucl_length	num_proteins	num_domains	num_bio_domains	deepbgc_score	product_activity	antibacterial	cytotoxic	inhibitor	antifungal	product_class	Alkaloid	NRP	Other	Polyketide	RiPP	Saccharide	Terpene	protein_ids	bio_pfam_ids	pfam_ids
1	deepbgc	0.1.0	deepbgc	1_7523303-7607205.1	7523303	7607205	83902	82	183	24	0.84595	antibacterial-cytotoxic	0.54	0.52	0.24	0.10	Polyketide	0.02	0.18	0.16	0.58	0.04	0.19	0.04	1_1_6670;1_1_6671;1_1_6672;1_1_6673;1_1_6674;1_1_6675;1_1_6676;1_1_6677;1_1_6678;1_1_6679;1_1_6680;1_1_6681;1_1_6682;1_1_6683;1_1_6684;1_1_6685;1_1_6686;1_1_6687;1_1_6688;1_1_6689;1_1_6690;1_1_6691;1_1_6692;1_1_6693;1_1_6694;1_1_6695;1_1_6696;1_1_6697;1_1_6698;1_1_6699;1_1_6700;1_1_6701;1_1_6702;1_1_6703;1_1_6704;1_1_6705;1_1_6706;1_1_6707;1_1_6708;1_1_6709;1_1_6710;1_1_6711;1_1_6712;1_1_6713;1_1_6714;1_1_6715;1_1_6716;1_1_6717;1_1_6718;1_1_6719;1_1_6720;1_1_6721;1_1_6722;1_1_6723;1_1_6724;1_1_6725;1_1_6726;1_1_6727;1_1_6728;1_1_6729;1_1_6730;1_1_6731;1_1_6732;1_1_6733;1_1_6734;1_1_6735;1_1_6736;1_1_6737;1_1_6738;1_1_6739;1_1_6740;1_1_6741;1_1_6742;1_1_6743;1_1_6744;1_1_6745;1_1_6746;1_1_6747;1_1_6748;1_1_6749;1_1_6750;1_1_6751	PF07993;PF00107;PF01596;PF00583;PF01636;PF08242;PF01370;PF03992;PF00106;PF01494;PF00535;PF01243;PF01050;PF00248;PF08240;PF00108;PF01266;PF00109;PF03364;PF00561;PF02801;PF00702;PF04321;PF08241	PF01557;PF13602;PF00107;PF01262;PF02826;PF08240;PF08443;PF08443;PF15632;PF13490;PF04545;PF08281;PF07638;PF05331;PF12802;PF04542;PF09362;PF01636;PF13420;PF13523;PF13302;PF00583;PF08894;PF00082;PF01483;PF13191;PF13604;PF13245;PF13401;PF13424;PF00196;PF13556;PF00182;PF02839;PF17227;PF07992;PF13454;PF13450;PF04978;PF12867;PF07690;PF00083;PF06779;PF05631;PF13347;PF12802;PF01047;PF13463;PF05962;PF09118;PF14273;PF13377;PF00532;PF13407;PF00356;PF13560;PF13410;PF14497;PF00043;PF13409;PF13230;PF13522;PF12900;PF01243;PF03422;PF00722;PF13822;PF01494;PF01266;PF13450;PF03992;PF04486;PF04673;PF02311;PF07883;PF00190;PF01050;PF11699;PF00109;PF00108;PF02801;PF00109;PF02801;PF00550;PF10604;PF03364;PF04673;PF03358;PF02525;PF01418;PF09339;PF13404;PF13412;PF01380;PF13365;PF00248;PF12802;PF12840;PF13545;PF16864;PF09339;PF04703;PF02082;PF01325;PF01022;PF13412;PF10604;PF03364;PF09851;PF00196;PF08281;PF04545;PF00072;PF13581;PF07730;PF13641;PF00535;PF10111;PF04464;PF16929;PF03372;PF00248;PF00561;PF12697;PF08386;PF13560;PF12844;PF10009;PF05977;PF07690;PF01594;PF02897;PF00326;PF13489;PF01209;PF13847;PF05219;PF13649;PF08241;PF08242;PF13411;PF00376;PF05901;PF01370;PF13673;PF13527;PF13508;PF00583;PF03734;PF00702;PF12710;PF13419;PF13242;PF01596;PF13578;PF13649;PF09981;PF12840;PF01022;PF12802;PF13463;PF01978;PF01047;PF09339;PF13412;PF01209;PF05401;PF08242;PF13649;PF08241;PF13847;PF13489;PF00670;PF00106;PF01370;PF13561;PF00144;PF04321;PF01370;PF01073;PF13460;PF07993;PF16363
1	deepbgc	0.1.0	deepbgc	1_7608306-7650623.1	7608306	7650623	42317	44	87	14	0.88759	antibacterial	0.53	0.37	0.25	0.16	Polyketide	0.01	0.15	0.09	0.63	0.06	0.20	0.04	1_1_6753;1_1_6754;1_1_6755;1_1_6756;1_1_6757;1_1_6758;1_1_6759;1_1_6760;1_1_6761;1_1_6762;1_1_6763;1_1_6764;1_1_6765;1_1_6766;1_1_6767;1_1_6768;1_1_6769;1_1_6770;1_1_6771;1_1_6772;1_1_6773;1_1_6774;1_1_6775;1_1_6776;1_1_6777;1_1_6778;1_1_6779;1_1_6780;1_1_6781;1_1_6782;1_1_6783;1_1_6784;1_1_6785;1_1_6786;1_1_6787;1_1_6788;1_1_6789;1_1_6790;1_1_6791;1_1_6792;1_1_6793;1_1_6794;1_1_6795;1_1_6796	PF07993;PF00903;PF00109;PF00535;PF04321;PF00067;PF02801;PF08241;PF00108;PF02770;PF08242;PF01370;PF03364;PF00202	PF00486;PF00072;PF00535;PF13704;PF13506;PF09837;PF13489;PF07021;PF13847;PF13649;PF07757;PF08241;PF08242;PF00174;PF01292;PF09594;PF12840;PF12802;PF01022;PF13545;PF08327;PF01872;PF13361;PF13538;PF13245;PF02562;PF09848;PF13347;PF07690;PF05977;PF10009;PF03631;PF11139;PF05038;PF09851;PF08713;PF00486;PF03704;PF13191;PF00931;PF00486;PF03704;PF13191;PF13401;PF00931;PF05729;PF13424;PF00067;PF02770;PF13480;PF10604;PF06240;PF03364;PF10698;PF00202;PF00550;PF00109;PF00108;PF02801;PF04321;PF01370;PF07993;PF02525;PF03358;PF06224;PF06983;PF00903;PF02082;PF13384;PF08279;PF08220;PF13280;PF00440;PF12680;PF13474;PF13577;PF03284;PF01370;PF13460;PF05368;PF02627;PF00903;PF13365;PF05532;PF00654;PF00654;PF03091
1	deepbgc	0.1.0	deepbgc	1_7656029-7656620.1	7656029	7656620	591	1	1	0	0.59850	antibacterial	0.61	0.05	0.12	0.17		0.00	0.05	0.39	0.19	0.17	0.02	0.21	1_1_6800		PF00440
1	deepbgc	0.1.0	deepbgc	1_7657992-7699257.1	7657992	7699257	41265	44	69	6	0.66841		0.45	0.25	0.17	0.14	Other	0.04	0.02	0.67	0.12	0.05	0.01	0.10	1_1_6803;1_1_6804;1_1_6805;1_1_6806;1_1_6807;1_1_6808;1_1_6809;1_1_6810;1_1_6811;1_1_6812;1_1_6813;1_1_6814;1_1_6815;1_1_6816;1_1_6817;1_1_6818;1_1_6819;1_1_6820;1_1_6821;1_1_6822;1_1_6823;1_1_6824;1_1_6825;1_1_6826;1_1_6827;1_1_6828;1_1_6829;1_1_6830;1_1_6831;1_1_6832;1_1_6833;1_1_6834;1_1_6835;1_1_6836;1_1_6837;1_1_6838;1_1_6839;1_1_6840;1_1_6841;1_1_6842;1_1_6843;1_1_6844;1_1_6845;1_1_6846	PF00583;PF00067;PF06339;PF01636;PF03364;PF00202	PF00583;PF13527;PF13508;PF13673;PF08309;PF13463;PF12802;PF01047;PF01325;PF13412;PF13302;PF00583;PF13480;PF13508;PF13673;PF00202;PF06339;PF12852;PF07883;PF05721;PF07690;PF12832;PF10604;PF03364;PF08327;PF00141;PF01475;PF12833;PF00165;PF12625;PF01965;PF17124;PF01594;PF03176;PF00873;PF02355;PF01156;PF00440;PF13828;PF03795;PF02146;PF13586;PF01609;PF13586;PF00652;PF03498;PF14200;PF01609;PF13808;PF13546;PF00069;PF07714;PF13424;PF13374;PF07719;PF00515;PF13432;PF13181;PF13546;PF13468;PF07714;PF00069;PF01636;PF13833;PF00036;PF13499;PF13405;PF13202;PF00067
1	deepbgc	0.1.0	deepbgc	1_7863801-7885169.1	7863801	7885169	21368	15	41	7	0.87517	cytotoxic	0.26	0.58	0.13	0.13	NRP	0.03	0.91	0.04	0.07	0.01	0.02	0.05	1_1_7011;1_1_7012;1_1_7013;1_1_7014;1_1_7015;1_1_7016;1_1_7017;1_1_7018;1_1_7019;1_1_7020;1_1_7021;1_1_7022;1_1_7023;1_1_7024;1_1_7025	PF00668;PF00561;PF00501;PF00067;PF00975;PF08241;PF08242	PF00672;PF00512;PF02518;PF13489;PF13847;PF13578;PF05175;PF08003;PF01209;PF08241;PF02353;PF08242;PF13649;PF06325;PF13679;PF07021;PF04686;PF00652;PF14200;PF00501;PF13193;PF00668;PF13489;PF05401;PF08241;PF08242;PF13649;PF00550;PF00975;PF12697;PF00561;PF03621;PF00067;PF06902;PF13459;PF13370;PF05305;PF14025;PF14025;PF13646;PF02540
1	deepbgc	0.1.0	deepbgc	1_7924320-7947005.1	7924320	7947005	22685	21	44	7	0.87364		0.48	0.25	0.25	0.20		0.02	0.43	0.17	0.15	0.04	0.18	0.10	1_1_7068;1_1_7069;1_1_7070;1_1_7071;1_1_7072;1_1_7073;1_1_7074;1_1_7075;1_1_7076;1_1_7077;1_1_7078;1_1_7079;1_1_7080;1_1_7081;1_1_7082;1_1_7083;1_1_7084;1_1_7085;1_1_7086;1_1_7087;1_1_7088	PF00668;PF01494;PF00561;PF00535;PF00891;PF00583;PF01757	PF12833;PF00165;PF05977;PF07690;PF01494;PF00890;PF13738;PF13450;PF00891;PF13489;PF13649;PF12833;PF00165;PF07366;PF12680;PF13577;PF14534;PF14016;PF07883;PF12773;PF00797;PF13673;PF00583;PF13508;PF03621;PF00668;PF12740;PF03403;PF00720;PF01638;PF03551;PF01042;PF00722;PF03935;PF01757;PF13632;PF03552;PF13641;PF13506;PF00535;PF00440;PF06441;PF00561;PF12697
1	deepbgc	0.1.0	deepbgc	1_7947746-7949054.1	7947746	7949054	1308	1	3	0	0.50600	antibacterial	0.67	0.05	0.15	0.36	Polyketide	0.01	0.01	0.21	0.73	0.00	0.02	0.04	1_1_7090		PF13347;PF05977;PF07690
1	deepbgc	0.1.0	deepbgc	1_8009551-8031942.1	8009551	8031942	22391	27	37	6	0.71004		0.33	0.37	0.25	0.09		0.13	0.14	0.16	0.21	0.21	0.01	0.20	1_1_7157;1_1_7158;1_1_7159;1_1_7160;1_1_7161;1_1_7162;1_1_7163;1_1_7164;1_1_7165;1_1_7166;1_1_7167;1_1_7168;1_1_7169;1_1_7170;1_1_7171;1_1_7172;1_1_7173;1_1_7174;1_1_7175;1_1_7176;1_1_7177;1_1_7178;1_1_7179;1_1_7180;1_1_7181;1_1_7182;1_1_7183	PF00106;PF01494;PF00903;PF00067;PF08241;PF08242	PF04073;PF00775;PF00903;PF00652;PF14200;PF05922;PF00082;PF01483;PF10942;PF13561;PF00106;PF12833;PF00165;PF12625;PF03900;PF01379;PF00383;PF07228;PF06904;PF13539;PF00067;PF01494;PF13550;PF08546;PF02558;PF00892;PF12840;PF12802;PF01022;PF13489;PF02353;PF13847;PF01209;PF08242;PF13649;PF08241;PF09995
1	deepbgc	0.1.0	deepbgc	1_8071828-8073250.1	8071828	8073250	1422	1	1	0	0.63910	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	1_1_7228		PF14033
1	deepbgc	0.1.0	deepbgc	1_8075597-8079890.1	8075597	8079890	4293	1	2	0	0.51425	antibacterial	0.76	0.06	0.17	0.25		0.00	0.06	0.34	0.17	0.22	0.00	0.23	1_1_7231		PF13191;PF13401
1	deepbgc	0.1.0	deepbgc	1_8081119-8085840.1	8081119	8085840	4721	4	8	0	0.68920	antibacterial	0.71	0.05	0.24	0.20		0.02	0.42	0.08	0.47	0.10	0.02	0.16	1_1_7233;1_1_7234;1_1_7235;1_1_7236		PF00656;PF02868;PF01447;PF14200;PF03498;PF00652;PF00282;PF00266
1	deepbgc	0.1.0	deepbgc	1_8116484-8119378.1	8116484	8119378	2894	2	3	0	0.54749	antibacterial	0.85	0.09	0.16	0.28		0.00	0.09	0.07	0.33	0.21	0.03	0.32	1_1_7267;1_1_7268		PF08722;PF13565;PF00665
1	deepbgc	0.1.0	deepbgc	1_8126512-8134432.1	8126512	8134432	7920	7	13	0	0.72980	antibacterial	0.76	0.12	0.14	0.23	RiPP	0.00	0.06	0.17	0.19	0.52	0.01	0.08	1_1_7276;1_1_7277;1_1_7278;1_1_7279;1_1_7280;1_1_7281;1_1_7282		PF12679;PF05621;PF13414;PF13424;PF13374;PF00196;PF01022;PF04545;PF08281;PF13412;PF09142;PF14016;PF00881
1	deepbgc	0.1.0	deepbgc	1_8136715-8139188.1	8136715	8139188	2473	2	13	0	0.54634	antibacterial	0.84	0.11	0.10	0.20		0.01	0.05	0.12	0.38	0.35	0.01	0.12	1_1_7286;1_1_7287		PF13185;PF01590;PF13492;PF07730;PF13581;PF02518;PF00196;PF08281;PF04545;PF14493;PF13412;PF13551;PF00072
1	deepbgc	0.1.0	deepbgc	1_8140207-8144490.1	8140207	8144490	4283	3	9	0	0.53633	antibacterial	0.80	0.06	0.09	0.22		0.00	0.08	0.06	0.34	0.34	0.02	0.20	1_1_7289;1_1_7290;1_1_7291		PF09363;PF03894;PF09364;PF00582;PF00196;PF04545;PF08281;PF13936;PF00072
1	deepbgc	0.1.0	deepbgc	1_8145157-8151715.1	8145157	8151715	6558	8	11	0	0.64593	antibacterial	0.87	0.09	0.16	0.26		0.00	0.06	0.12	0.36	0.25	0.02	0.22	1_1_7293;1_1_7294;1_1_7295;1_1_7296;1_1_7297;1_1_7298;1_1_7299;1_1_7300		PF12900;PF13581;PF02518;PF07730;PF13492;PF13185;PF01590;PF03976;PF01654;PF02322;PF01872
1	deepbgc	0.1.0	deepbgc	1_8204166-8294297.1	8204166	8294297	90131	89	139	22	0.96335	antibacterial	0.53	0.46	0.30	0.13	Polyketide	0.04	0.36	0.13	0.52	0.02	0.22	0.04	1_1_7344;1_1_7345;1_1_7346;1_1_7347;1_1_7348;1_1_7349;1_1_7350;1_1_7351;1_1_7352;1_1_7353;1_1_7354;1_1_7355;1_1_7356;1_1_7357;1_1_7358;1_1_7359;1_1_7360;1_1_7361;1_1_7362;1_1_7363;1_1_7364;1_1_7365;1_1_7366;1_1_7367;1_1_7368;1_1_7369;1_1_7370;1_1_7371;1_1_7372;1_1_7373;1_1_7374;1_1_7375;1_1_7376;1_1_7377;1_1_7378;1_1_7379;1_1_7380;1_1_7381;1_1_7382;1_1_7383;1_1_7384;1_1_7385;1_1_7386;1_1_7387;1_1_7388;1_1_7389;1_1_7390;1_1_7391;1_1_7392;1_1_7393;1_1_7394;1_1_7395;1_1_7396;1_1_7397;1_1_7398;1_1_7399;1_1_7400;1_1_7401;1_1_7402;1_1_7403;1_1_7404;1_1_7405;1_1_7406;1_1_7407;1_1_7408;1_1_7409;1_1_7410;1_1_7411;1_1_7412;1_1_7413;1_1_7414;1_1_7415;1_1_7416;1_1_7417;1_1_7418;1_1_7419;1_1_7420;1_1_7421;1_1_7422;1_1_7423;1_1_7424;1_1_7425;1_1_7426;1_1_7427;1_1_7428;1_1_7429;1_1_7430;1_1_7431;1_1_7432	PF07993;PF08545;PF08659;PF01636;PF08242;PF01370;PF03992;PF00106;PF00501;PF01593;PF04101;PF01039;PF03364;PF03756;PF02719;PF00561;PF03033;PF08541;PF00067;PF00378;PF04321;PF08241	PF01613;PF14145;PF01609;PF13340;PF13586;PF04909;PF01209;PF13847;PF13649;PF08241;PF08242;PF09278;PF13411;PF00376;PF13302;PF10604;PF03364;PF08327;PF00378;PF16113;PF00067;PF00106;PF08659;PF13561;PF04101;PF03033;PF13579;PF13439;PF09234;PF03992;PF00135;PF00326;PF07859;PF08545;PF08541;PF08545;PF00501;PF04321;PF01370;PF02719;PF05368;PF01073;PF16363;PF07993;PF13460;PF00501;PF13193;PF00550;PF00551;PF15575;PF00144;PF00561;PF13191;PF05729;PF09848;PF13523;PF13302;PF01648;PF03358;PF02525;PF07714;PF00069;PF01636;PF06259;PF13489;PF08241;PF08242;PF13649;PF13359;PF01609;PF13359;PF01609;PF13613;PF04545;PF01609;PF13359;PF13586;PF13586;PF01609;PF01609;PF13359;PF13586;PF13561;PF01370;PF00106;PF08659;PF13460;PF02719;PF04127;PF01370;PF01073;PF16363;PF13460;PF07993;PF04321;PF03756;PF00067;PF00440;PF00440;PF13977;PF00486;PF03704;PF00440;PF13560;PF01381;PF13424;PF10604;PF03364;PF03704;PF00486;PF00266;PF01039;PF13822;PF00106;PF08659;PF01370;PF13561;PF00501;PF13460;PF05368;PF01814;PF08592;PF12852;PF00440;PF01381;PF12833;PF00165;PF01648;PF12697;PF12146;PF00561;PF10604;PF09265;PF01565;PF00743;PF13434;PF13738;PF13450;PF01593
